_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,brandName
6664916327afadaf97944e43,Schweppes Lemonade 600mL,3.5,https://www.igashop.com.au//product/schweppes-lemonade-44397,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e44,Schweppes Lemonade 4 Pack,7,https://www.igashop.com.au//product/schweppes-lemonade-460365,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e45,Schweppes Lemonade 375mL,2,https://www.igashop.com.au//product/schweppes-lemonade-806650,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e46,Schweppes Lemonade Bottle 1.1L,1.8,https://www.igashop.com.au//product/schweppes-lemonade-bottle-732437,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e47,Schweppes Lemonade Can 24 Pack,19.9,https://www.igashop.com.au//product/schweppes-lemonade-can-462074,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e48,Schweppes Lemonade Multipack Can 30 Pack,26,https://www.igashop.com.au//product/schweppes-lemonade-multipack-can-345887,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e49,Schweppes Lemonade Multipack Cans 10 Pack,18,https://www.igashop.com.au//product/schweppes-lemonade-multipack-cans-593749,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4a,Schweppes Lemonade Zero Sugar 1.1L,1.8,https://www.igashop.com.au//product/schweppes-lemonade-zero-sugar-732542,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4b,Schweppes Lemonade Zero Sugar 600mL,3.5,https://www.igashop.com.au//product/schweppes-lemonade-zero-sugar-756619,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4c,Schweppes Lemonade Zero Sugar Soda Syrup 300mL,4,https://www.igashop.com.au//product/schweppes-lemonade-zero-sugar-soda-syrup-160000003145,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4d,Schweppes Lime 1.1L,2.5,https://www.igashop.com.au//product/schweppes-lime-764395,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/764395",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4e,Schweppes Lime Soda Mixer with Lime Juice 1.1L,1.8,https://www.igashop.com.au//product/schweppes-lime-soda-mixer-with-lime-juice-852591,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/852591",IGA,Soft Drinks,Schweppes
6664916327afadaf97944e4f,Schweppes Low Sugar Tonic 6 Pack,9,https://www.igashop.com.au//product/schweppes-low-sugar-tonic-228548,/static/default-product-image.png,IGA,Soft Drinks,Schweppes
