_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,brandName
6663f50727afadaf97944bd2,Bundaberg Brewed Lemon Lime Bitters 6x200mL | 6 pack,7.8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/bundaberg-brewed-lemon-lime-bitters-6x200ml-6-pack-4395578,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4395578.jpg&w=640&q=90,coles,Soft Drinks,Bundaberg
6663f50727afadaf97944bd3,Remedy Kombucha Passionfruit | 1.25L,8.95,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-kombucha-passionfruit-1.25l-7035900,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7035900.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944bd4,Coca-Cola Zero Caffeine Free Coke Soft Drink 6X250mL | 6 pack,9.2,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/coca-cola-zero-caffeine-free-coke-soft-drink-6x250ml-6-pack-6670094,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670094.jpg&w=640&q=90,coles,Soft Drinks,Coca-Cola
6663f50727afadaf97944bd5,Schweppes Lemonade Soft Drink Cans Multipack 375mL x 30 Pack | 30 pack,26,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/schweppes-lemonade-soft-drink-cans-multipack-375ml-x-30-pack-30-pack-7837388,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7837388.jpg&w=640&q=90,coles,Soft Drinks,Schweppes
6663f50727afadaf97944bd6,Fanta Orange Soft Drink Cans 24x375mL | 24 Pack,38.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fanta-orange-soft-drink-cans-24x375ml-24-pack-5325873,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5325873.jpg&w=640&q=90,coles,Soft Drinks,Fanta
6663f50727afadaf97944bd7,Remedy Kombucha Ginger | 1.25L,8.95,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-kombucha-ginger-1.25l-3831492,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3831492.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944bd8,Pepsi Max No Sugar Vanilla Cola Soft Drink Cans Multipack 375mL ... 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/pepsi-max-no-sugar-vanilla-cola-soft-drink-cans-multipack-375ml-x-10-pack-10-pack-2887480,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2887480.jpg&w=640&q=90,coles,Soft Drinks,Pepsi
6663f50727afadaf97944bd9,Mountain Dew Energised Soft Drink Multipack Cans 375mL x 24 Pack | 24 pack,19.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/mountain-dew-energised-soft-drink-multipack-cans-375ml-x-24-pack-24-pack-3613108,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3613108.jpg&w=640&q=90,coles,Soft Drinks,Mountain
6663f50727afadaf97944bda,Sunkist Orange Soft Drink Cans Multipack 375mL x 30 Pack | 30 pack,26,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/sunkist-orange-soft-drink-cans-multipack-375ml-x-30-pack-30-pack-7837399,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7837399.jpg&w=640&q=90,coles,Soft Drinks,Sunkist
6663f50727afadaf97944bdb,Kirks Mixers Lime & Soda Mini Cans 6x250mL | 6 pack,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-mixers-lime-and-soda-mini-cans-6x250ml-6-pack-6670163,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670163.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944bdc,Bundaberg Brewed Drink Burgundee 4x375mL | 4 pack,5.6,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/bundaberg-brewed-drink-burgundee-4x375ml-4-pack-2481271,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F2%2F2481271.jpg&w=640&q=90,coles,Soft Drinks,Bundaberg
6663f50727afadaf97944bdd,Coca-Cola Zero Sugar Vanilla Soft Drink Multipack Cans 10x375mL | 10 pack,9.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/coca-cola-zero-sugar-vanilla-soft-drink-multipack-cans-10x375ml-10-pack-3989974,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3989974.jpg&w=640&q=90,coles,Soft Drinks,Coca-Cola
6663f50727afadaf97944bde,Fanta Orange Zero Sugar Cans 10x375mL | 10 Pack,9.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fanta-orange-zero-sugar-cans-10x375ml-10-pack-4398420,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4398420.jpg&w=640&q=90,coles,Soft Drinks,Fanta
6663f50727afadaf97944bdf,Solo Soft Drink Mango Zero 10x375mL | 10 pack,18,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/solo-soft-drink-mango-zero-10x375ml-10-pack-7714322,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7714322.jpg&w=640&q=90,coles,Soft Drinks,Solo
6663f50727afadaf97944be0,Fanta Orange Zero Sugar Soft Drink 12x300mL | 12 Pack,19,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fanta-orange-zero-sugar-soft-drink-12x300ml-12-pack-5192827,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5192827.jpg&w=640&q=90,coles,Soft Drinks,Fanta
6663f50727afadaf97944be1,Nexba Tonic Water Pear Jas Lemon Sugar Free | 1L,2.1,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/nexba-tonic-water-pear-jas-lemon-sugar-free-1l-3817833,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3817833.jpg&w=640&q=90,coles,Soft Drinks,Nexba
6663f50727afadaf97944be2,Kirks Mixers Ginger Ale Mini Cans 6x250mL | 6 pack,4.9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/kirks-mixers-ginger-ale-mini-cans-6x250ml-6-pack-6670130,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6670130.jpg&w=640&q=90,coles,Soft Drinks,Kirks
6663f50727afadaf97944be3,Sanpellegrino Chinotto Drink Cans | 4 pack,7.5,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/sanpellegrino-chinotto-drink-cans-4-pack-3733369,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3733369.jpg&w=640&q=90,coles,Soft Drinks,Sanpellegrino
6663f50727afadaf97944be4,Que Soft Drink Cola 12x300mL | 12 pack,8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/que-soft-drink-cola-12x300ml-12-pack-5197911,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5197911.jpg&w=640&q=90,coles,Soft Drinks,Que
6663f50727afadaf97944be5,Remedy Sodaly Lemon Lime Bitter 4x250mL | 4 pack,8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-sodaly-lemon-lime-bitter-4x250ml-4-pack-6210141,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6210141.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944be6,Remedy Sodaly Blood Orange 4x250mL | 4 pack,8,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/remedy-sodaly-blood-orange-4x250ml-4-pack-7035874,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7035874.jpg&w=640&q=90,coles,Soft Drinks,Remedy
6663f50727afadaf97944be7,Fever Tree Soda Lime & Yuzu 200mL | 4 pack,9,https://www.coles.com.au/browse/drinks/soft-drinks/kombucha-other-drinks//product/fever-tree-soda-lime-and-yuzu-200ml-4-pack-3944740,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3944740.jpg&w=640&q=90,coles,Soft Drinks,Fever
