_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,subCategoryName,brandName
6663f50727afadaf97944c53,Cadbury Dairy Milk Caramello Chocolate Bar | 46g,2.5,https://www.coles.com.au/product/cadbury-dairy-milk-caramello-chocolate-bar-46g-7843904,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843904.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c54,Kinder Surprise Chocolate Egg Pink | 20g,2.5,https://www.coles.com.au/product/kinder-surprise-chocolate-egg-pink-20g-1951438,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F1%2F1951438.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c55,Kinder Chocolate 4 Treat Pack | 50g,2.5,https://www.coles.com.au/product/kinder-chocolate-4-treat-pack-50g-4951490,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4951490.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c56,Nestle Mint Pattie Chocolate Bar | 20g,1.5,https://www.coles.com.au/product/nestle-mint-pattie-chocolate-bar-20g-359030,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F359030.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Nestle
6663f50727afadaf97944c57,Cadbury Twirl Chocolate Bar 4 Pack | 58g,2.5,https://www.coles.com.au/product/cadbury-twirl-chocolate-bar-4-pack-58g-7156799,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7156799.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c58,Cadbury Dairy Milk Lamington Slices Chocolate Bar | 45g,2.5,https://www.coles.com.au/product/cadbury-dairy-milk-lamington-slices-chocolate-bar-45g-7523834,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7523834.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c59,Cadbury Cherry Ripe Double Dip Chocolate ... 40g,2.5,https://www.coles.com.au/product/cadbury-cherry-ripe-double-dip-chocolate-bar-40g-7843879,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7843879.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c5a,Milkybar Milo Choc Bar | 38g,1.25,https://www.coles.com.au/product/milkybar-milo-choc-bar-38g-6643160,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6643160.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Milkybar
6663f50727afadaf97944c5b,Cadbury Twirl Honeycomb Sundae ... 35g,2.5,https://www.coles.com.au/product/cadbury-twirl-honeycomb-sundae-chocolate-bar-35g-6521163,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6521163.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c5c,Kinder Chocolate 6 Snack Bar Pack | 126g,5,https://www.coles.com.au/product/kinder-chocolate-6-snack-bar-pack-126g-4388380,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F4%2F4388380.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
