productTitle,productPrice,subCategoryName
Yallamundi Farm Organic Free Range Eggs 12 Pack | 700g,12.5,Specialty Eggs
Sunny Queen Organic Eggs 12 pack | 700g,11.5,Specialty Eggs
Yallamundi Farm Organic Free Range Eggs 12 Pack | 600g,12,Specialty Eggs
Smoked Eggs 6 Pack | 350g,5.95,Specialty Eggs
Coles Organic Free Range Eggs 12 Pack | 600g,10,Specialty Eggs
Sunny Queen Organic Free Range Large Eggs 6 pack | 300g,6.5,Specialty Eggs
