_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf97944575,Coca - Cola Diet Soft Drink Multipack Cans 375ml X 24 Pack,23.1,https://www.woolworths.com.au/shop/productdetails/370757/coca-cola-diet-soft-drink-multipack-cans,https://assets.woolworths.com.au/images/1005/370757.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Coca
6663ef9027afadaf97944576,Sprite Lemonade Soft Drink Mini Cans 250ml X 6 Pack,9.65,https://www.woolworths.com.au/shop/productdetails/244826/sprite-lemonade-soft-drink-mini-cans,https://assets.woolworths.com.au/images/1005/244826.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Sprite
6663ef9027afadaf97944577,Remedy Lemon Ginger Kombucha 4 Pack,6.5,https://www.woolworths.com.au/shop/productdetails/807892/remedy-lemon-ginger-kombucha,https://assets.woolworths.com.au/images/1005/807892.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Remedy
6663ef9027afadaf97944578,Schweppes Lemon Lime Natural Mineral Water Bottle 1.1l,3,https://www.woolworths.com.au/shop/productdetails/634293/schweppes-lemon-lime-natural-mineral-water-bottle,https://assets.woolworths.com.au/images/1005/634293.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf97944579,Pepsi Max No Sugar Cola Soft Drink Bottles Multipack 450ml X 12 Pack,20,https://www.woolworths.com.au/shop/productdetails/230840/pepsi-max-no-sugar-cola-soft-drink-bottles-multipack,https://assets.woolworths.com.au/images/1005/230840.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Pepsi
6663ef9027afadaf9794457a,Sprite Zero Sugar Lemonade Soft Drink Multipack Cans 375ml X10 Pack,19,https://www.woolworths.com.au/shop/productdetails/793280/sprite-zero-sugar-lemonade-soft-drink-multipack-cans,https://assets.woolworths.com.au/images/1005/793280.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Sprite
6663ef9027afadaf9794457b,Schweppes Zero Sugar Agrum Citrus Blend Soft Drink Bottle 1.1l,3,https://www.woolworths.com.au/shop/productdetails/634291/schweppes-zero-sugar-agrum-citrus-blend-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/634291.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf9794457c,Remedy Raspberry Lemonade Kombucha 4 Pack,6.5,https://www.woolworths.com.au/shop/productdetails/807893/remedy-raspberry-lemonade-kombucha,https://assets.woolworths.com.au/images/1005/807893.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Remedy
6663ef9027afadaf9794457d,Sprite Zero Sugar Lemonade Soft Drink Mini Cans 250ml X 6 Pack,9.65,https://www.woolworths.com.au/shop/productdetails/245007/sprite-zero-sugar-lemonade-soft-drink-mini-cans,https://assets.woolworths.com.au/images/1005/245007.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Sprite
6663ef9027afadaf9794457e,Coca - Cola Lime Zero Sugar 1.2l,3.85,https://www.woolworths.com.au/shop/productdetails/610362/coca-cola-lime-zero-sugar,https://assets.woolworths.com.au/images/1005/610362.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Coca
6663ef9027afadaf9794457f,Kirks Lemonade Soft Drink Multipack Cans 375ml X10 Pack,10.15,https://www.woolworths.com.au/shop/productdetails/159796/kirks-lemonade-soft-drink-multipack-cans,https://assets.woolworths.com.au/images/1005/159796.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Kirks
6663ef9027afadaf97944580,Woolworths Lemon Bottle 1.25l,1.2,https://www.woolworths.com.au/shop/productdetails/333342/woolworths-lemon-bottle,https://assets.woolworths.com.au/images/1005/333342.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Woolworths
