_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf9794472c,Smarties Milk Chocolate Block 180g,3,https://www.woolworths.com.au/shop/productdetails/280467/smarties-milk-chocolate-block,https://assets.woolworths.com.au/images/1005/280467.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Smarties
6663ef9027afadaf9794472d,Mars Milk Chocolate Bar Caramel & Nougat 2 Pieces 64g,2,https://www.woolworths.com.au/shop/productdetails/164728/mars-milk-chocolate-bar,https://assets.woolworths.com.au/images/1005/164728.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Mars
6663ef9027afadaf9794472e,Milky Way Chocolate Bar Whipped Nougat 45g,2.2,https://www.woolworths.com.au/shop/productdetails/164410/milky-way-chocolate-bar-whipped-nougat,https://assets.woolworths.com.au/images/1005/164410.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Milky
6663ef9027afadaf9794472f,Snickers Peanut Brownie Milk Chocolate Bar 44g,2.2,https://www.woolworths.com.au/shop/productdetails/567432/snickers-peanut-brownie-milk-chocolate-bar,https://assets.woolworths.com.au/images/1005/567432.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Snickers
6663ef9027afadaf97944730,Cadbury Slices Raspberry Chocolate Bar 50g,1,https://www.woolworths.com.au/shop/productdetails/597153/cadbury-slices-raspberry-chocolate-bar,https://assets.woolworths.com.au/images/1005/597153.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944731,Pascall Pineapple Lumps Chocolate Candy 185g,3.8,https://www.woolworths.com.au/shop/productdetails/828969/pascall-pineapple-lumps-chocolate-candy,https://assets.woolworths.com.au/images/1005/828969.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Pascall
6663ef9027afadaf97944732,Kinder Surprise Chocolate Egg Pink 20g,1.75,https://www.woolworths.com.au/shop/productdetails/10587/kinder-surprise-chocolate-egg-pink,https://assets.woolworths.com.au/images/1005/10587.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Kinder
6663ef9027afadaf97944733,Cadbury Dairy Milk Breakaway Chocolate Bar 44g,1,https://www.woolworths.com.au/shop/productdetails/210616/cadbury-dairy-milk-breakaway-chocolate-bar,https://assets.woolworths.com.au/images/1005/210616.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944734,Cadbury Twirl Iced Latte Flavour Chocolate Bar 39g,1,https://www.woolworths.com.au/shop/productdetails/416340/cadbury-twirl-iced-latte-flavour-chocolate-bar,https://assets.woolworths.com.au/images/1005/416340.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944735,Scorched Peanut Bar 45g,1.9,https://www.woolworths.com.au/shop/productdetails/105379/cooks-confectionery-scorched-peanut-bar,https://assets.woolworths.com.au/images/1005/105379.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Scorched
6663ef9027afadaf97944736,Menz Polly Waffle Bites 125g,5.5,https://www.woolworths.com.au/shop/productdetails/648035/menz-polly-waffle-bites,https://assets.woolworths.com.au/images/1005/648035.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Menz
6663ef9027afadaf97944737,Darrell Lea Chocolate Raspberry Balls 160g,5.5,https://www.woolworths.com.au/shop/productdetails/109918/darrell-lea-chocolate-raspberry-balls,https://assets.woolworths.com.au/images/1005/109918.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Darrell
6663ef9027afadaf97944738,M&m's Peanut Chocolate Snack & Share Bag 380g,7,https://www.woolworths.com.au/shop/productdetails/108037/m-m-s-peanut-chocolate-snack-share-bag,https://assets.woolworths.com.au/images/1005/108037.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,M&m's
6663ef9027afadaf97944739,Kinder Surprise Chocolate Egg Blue 20g,1.75,https://www.woolworths.com.au/shop/productdetails/573137/kinder-surprise-chocolate-egg-blue,https://assets.woolworths.com.au/images/1005/573137.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Kinder
6663ef9027afadaf9794473a,Cadbury Cherry Ripe Berry Truffle Chocolate Bar 40g,1,https://www.woolworths.com.au/shop/productdetails/597152/cadbury-cherry-ripe-berry-truffle-chocolate-bar,https://assets.woolworths.com.au/images/1005/597152.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
